time,heart_rate
2023-01-17T20:15:00Z,74
2023-01-17T20:16:00Z,75
2023-01-17T20:17:00Z,72
2023-01-17T20:18:00Z,68
2023-01-17T20:19:00Z,72
2023-01-17T20:20:00Z,73
2023-01-17T20:21:00Z,75
2023-01-17T20:22:00Z,68
2023-01-17T20:23:00Z,63
2023-01-17T20:24:00Z,71
2023-01-17T20:25:00Z,77
2023-01-17T20:26:00Z,75
2023-01-17T20:27:00Z,80
2023-01-17T20:28:00Z,75
2023-01-17T20:29:00Z,68
2023-01-17T20:30:00Z,63
2023-01-17T20:31:00Z,65
2023-01-17T20:32:00Z,66
2023-01-17T20:33:00Z,78
2023-01-17T20:34:00Z,75
2023-01-17T20:35:00Z,70
2023-01-17T20:36:00Z,76
2023-01-17T20:37:00Z,73
2023-01-17T20:38:00Z,68
2023-01-17T20:39:00Z,71
2023-01-17T20:40:00Z,70
2023-01-17T20:41:00Z,67
2023-01-17T20:42:00Z,75
2023-01-17T20:43:00Z,75
2023-01-17T20:44:00Z,70
2023-01-17T20:45:00Z,73
2023-01-17T20:46:00Z,79
2023-01-17T20:47:00Z,77
2023-01-17T20:48:00Z,70
2023-01-17T20:49:00Z,72
2023-01-17T20:50:00Z,76
2023-01-17T20:51:00Z,74
2023-01-17T20:52:00Z,76
2023-01-17T20:53:00Z,75
2023-01-17T20:54:00Z,74
2023-01-17T20:55:00Z,76
2023-01-17T20:56:00Z,75
2023-01-17T20:57:00Z,75
2023-01-17T20:58:00Z,78
2023-01-17T20:59:00Z,73
2023-01-17T21:00:00Z,78
2023-01-17T21:01:00Z,78
2023-01-17T21:02:00Z,81
2023-01-17T21:03:00Z,78
2023-01-17T21:04:00Z,76
2023-01-17T21:05:00Z,80
2023-01-17T21:06:00Z,79
2023-01-17T21:07:00Z,88
2023-01-17T21:08:00Z,89
2023-01-17T21:09:00Z,83
2023-01-17T21:10:00Z,70
2023-01-17T21:11:00Z,78
2023-01-17T21:12:00Z,76
2023-01-17T21:13:00Z,73
2023-01-17T21:14:00Z,73
2023-01-17T21:15:00Z,76
2023-01-17T21:16:00Z,77
2023-01-17T21:17:00Z,78
2023-01-17T21:18:00Z,77
2023-01-17T21:19:00Z,69
2023-01-17T21:20:00Z,63
2023-01-17T21:21:00Z,62
2023-01-17T21:22:00Z,64
2023-01-17T21:23:00Z,66
2023-01-17T21:24:00Z,65
2023-01-17T21:25:00Z,63
2023-01-17T21:26:00Z,67
2023-01-17T21:27:00Z,68
2023-01-17T21:28:00Z,70
2023-01-17T21:29:00Z,68
2023-01-17T21:30:00Z,67
2023-01-17T21:31:00Z,67
2023-01-17T21:32:00Z,69
2023-01-17T21:33:00Z,69
2023-01-17T21:34:00Z,70
2023-01-17T21:35:00Z,66
2023-01-17T21:36:00Z,69
2023-01-17T21:37:00Z,70
2023-01-17T21:38:00Z,71
2023-01-17T21:39:00Z,69
2023-01-17T21:40:00Z,70
2023-01-17T21:41:00Z,72
2023-01-17T21:42:00Z,69
2023-01-17T21:43:00Z,74
2023-01-17T21:44:00Z,74
2023-01-17T21:45:00Z,73
2023-01-17T21:46:00Z,70
2023-01-17T21:47:00Z,73
2023-01-17T21:48:00Z,71
2023-01-17T21:49:00Z,74
2023-01-17T21:50:00Z,75
2023-01-17T21:51:00Z,80
2023-01-17T21:52:00Z,81
2023-01-17T21:53:00Z,71
2023-01-17T21:54:00Z,73
2023-01-17T21:55:00Z,76
2023-01-17T21:56:00Z,76
2023-01-17T21:57:00Z,70
2023-01-17T21:58:00Z,74
2023-01-17T21:59:00Z,74
2023-01-17T22:00:00Z,78
2023-01-17T22:01:00Z,85
2023-01-17T22:02:00Z,89
2023-01-17T22:03:00Z,76
2023-01-17T22:04:00Z,77
2023-01-17T22:05:00Z,80
2023-01-17T22:06:00Z,77
2023-01-17T22:07:00Z,73
2023-01-17T22:08:00Z,73
2023-01-17T22:09:00Z,72
2023-01-17T22:10:00Z,69
2023-01-17T22:11:00Z,70
2023-01-17T22:12:00Z,71
2023-01-17T22:13:00Z,70
2023-01-17T22:14:00Z,69
2023-01-17T22:15:00Z,66
2023-01-17T22:16:00Z,72
2023-01-17T22:17:00Z,74
2023-01-17T22:18:00Z,69
2023-01-17T22:19:00Z,69
2023-01-17T22:20:00Z,68
2023-01-17T22:21:00Z,67
2023-01-17T22:22:00Z,66
2023-01-17T22:23:00Z,66
2023-01-17T22:24:00Z,68
2023-01-17T22:25:00Z,67
2023-01-17T22:26:00Z,65
2023-01-17T22:27:00Z,65
2023-01-17T22:28:00Z,65
2023-01-17T22:29:00Z,63
2023-01-17T22:30:00Z,68
2023-01-17T22:31:00Z,61
2023-01-17T22:32:00Z,63
2023-01-17T22:33:00Z,65
2023-01-17T22:34:00Z,65
2023-01-17T22:35:00Z,66
2023-01-17T22:36:00Z,66
2023-01-17T22:37:00Z,62
2023-01-17T22:38:00Z,62
2023-01-17T22:39:00Z,64
2023-01-17T22:40:00Z,65
2023-01-17T22:41:00Z,63
2023-01-17T22:42:00Z,62
2023-01-17T22:43:00Z,66
2023-01-17T22:44:00Z,68
2023-01-17T22:45:00Z,67
2023-01-17T22:46:00Z,67
2023-01-17T22:47:00Z,65
2023-01-17T22:48:00Z,65
2023-01-17T22:49:00Z,67
2023-01-17T22:50:00Z,70
2023-01-17T22:51:00Z,68
2023-01-17T22:52:00Z,65
2023-01-17T22:53:00Z,66
2023-01-17T22:54:00Z,63
2023-01-17T22:55:00Z,66
2023-01-17T22:56:00Z,67
2023-01-17T22:57:00Z,67
2023-01-17T22:58:00Z,66
2023-01-17T22:59:00Z,65
2023-01-17T23:00:00Z,64
2023-01-17T23:01:00Z,62
2023-01-17T23:02:00Z,59
2023-01-17T23:03:00Z,62
2023-01-17T23:04:00Z,62
2023-01-17T23:05:00Z,66
2023-01-17T23:06:00Z,65
2023-01-17T23:07:00Z,61
2023-01-17T23:08:00Z,61
2023-01-17T23:09:00Z,64
2023-01-17T23:10:00Z,65
2023-01-17T23:11:00Z,63
2023-01-17T23:12:00Z,65
2023-01-17T23:13:00Z,64
2023-01-17T23:14:00Z,65
2023-01-17T23:15:00Z,66
2023-01-17T23:16:00Z,67
2023-01-17T23:17:00Z,65
2023-01-17T23:18:00Z,60
2023-01-17T23:19:00Z,63
2023-01-17T23:20:00Z,63
2023-01-17T23:21:00Z,63
2023-01-17T23:22:00Z,63
2023-01-17T23:23:00Z,64
2023-01-17T23:24:00Z,64
2023-01-17T23:25:00Z,69
2023-01-17T23:26:00Z,66
2023-01-17T23:27:00Z,65
2023-01-17T23:28:00Z,65
2023-01-17T23:30:00Z,62
2023-01-17T23:31:00Z,62
2023-01-17T23:32:00Z,60
2023-01-17T23:33:00Z,62
2023-01-17T23:34:00Z,63
2023-01-17T23:35:00Z,61
2023-01-17T23:36:00Z,60
2023-01-17T23:37:00Z,61
2023-01-17T23:38:00Z,61
2023-01-17T23:39:00Z,59
2023-01-17T23:40:00Z,59
2023-01-17T23:41:00Z,59
2023-01-17T23:42:00Z,60
2023-01-17T23:43:00Z,60
2023-01-17T23:45:00Z,61
2023-01-17T23:46:00Z,61
2023-01-17T23:47:00Z,60
2023-01-17T23:48:00Z,63
2023-01-17T23:49:00Z,61
2023-01-17T23:50:00Z,61
2023-01-17T23:51:00Z,59
2023-01-17T23:52:00Z,62
2023-01-17T23:53:00Z,62
2023-01-17T23:54:00Z,58
2023-01-17T23:55:00Z,58
2023-01-17T23:56:00Z,62
2023-01-17T23:57:00Z,63
2023-01-17T23:58:00Z,64
2023-01-17T23:59:00Z,64
